product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_name
PRD18340,Home_Appliances,55,133,1,200,27,13,17,Essential Electric Kettle
PRD18341,Bed_Bath_Table,50,381,1,875,25,18,40,Wireless Bedsheet Set
PRD18342,Bed_Bath_Table,37,1156,1,1300,40,40,40,Wireless Pillow Cover Set
PRD18343,Office_Furniture,63,1288,1,12550,57,54,21,Classic Filing Cabinet
PRD18344,Toys,33,278,5,300,16,11,14,Smart Doll Set
PRD18345,Costruction_Tools_Garden,56,394,1,300,30,10,20,Elegant Costruction Tools Garden
PRD18346,Perfumery,30,414,4,100,21,4,15,Soft Aroma Mist
PRD18347,Toys,45,940,2,300,27,9,18,Fresh Action Figure
PRD18348,Auto,41,353,2,200,25,42,25,Ergonomic Bike Helmet
PRD18349,Bed_Bath_Table,55,384,1,1350,50,5,50,Modern Bath Towel
PRD18350,Bed_Bath_Table,53,152,1,300,40,4,30,Ultra Table Runner
PRD18351,Home_Appliances,47,68,1,100,20,13,15,Smart Air Purifier
PRD18352,Health_Beauty,39,850,1,1550,20,7,20,Advanced Face Cream
PRD18353,Telephony,59,1127,2,600,23,7,15,Heavy-Duty Telephony Pack
PRD18354,Musical_Instruments,23,279,1,3000,105,16,40,Heavy-Duty Ukulele
PRD18355,Furniture_Decor,43,730,1,1000,35,10,35,Soft Storage Cabinet
PRD18356,Computers_Accessories,32,840,2,450,23,6,17,Essential Laptop Stand
PRD18357,Furniture_Decor,29,334,2,900,30,8,23,Elegant Storage Cabinet
PRD18358,Sports_Leisure,14,776,1,650,20,30,20,Smart Hiking Backpack
PRD18359,Garden_Tools,64,1210,4,2093,58,51,17,Heavy-Duty Pruning Shears
PRD18360,Home_Appliances,55,657,1,417,22,25,27,Ergonomic Vacuum Cleaner
PRD18361,Cool_Stuff,35,1212,2,600,25,8,22,Premium Mini Gadget
PRD18362,Bed_Bath_Table,29,527,1,250,26,10,26,Essential Bedsheet Set
PRD18363,Bed_Bath_Table,47,524,1,1290,22,22,29,Pro Pillow Cover Set
PRD18364,Auto,59,1333,7,8150,60,15,25,Heavy-Duty Seat Cover Set
PRD18365,Cool_Stuff,55,743,3,10800,44,21,38,Ultra Smart Keychain
PRD18366,Computers_Accessories,60,133,4,200,16,2,11,Modern Keyboard
PRD18367,Auto,49,152,2,100,16,7,16,Lightweight Dashboard Cleaner
PRD18368,Consoles_Games,40,658,4,150,26,5,24,Portable Consoles Games Pack
PRD18369,Watches_Gifts,44,492,1,425,18,20,16,Modern Gift Set
PRD18370,Watches_Gifts,44,523,3,550,38,12,38,Smart Analog Watch
PRD18371,Furniture_Decor,60,239,2,2300,40,10,37,Portable Wall Decor Light
PRD18372,Watches_Gifts,47,710,2,300,16,11,11,Ultra Desk Clock
PRD18373,Housewares,50,456,6,650,16,20,30,Sturdy Dinner Plate Set
PRD18374,Perfumery,58,698,1,500,23,8,15,Fresh Eau De Toilette
PRD18375,Health_Beauty,53,1136,4,7600,30,31,38,Lightweight Face Cream
PRD18376,Housewares,51,2780,1,400,18,19,14,Wireless Kitchen Organizer
PRD18377,Telephony,18,285,1,200,19,3,11,Soft Telephony Bundle
PRD18378,Fashion_Bags_Accessories,18,251,1,200,17,9,11,Modern Fashion Bags Accessories Edition
PRD18379,Market_Place,36,381,4,100,16,9,11,Classic Market Place Edition
PRD18380,Bed_Bath_Table,52,289,1,4800,43,15,39,Elegant Pillow Cover Set
PRD18381,Fashion_Bags_Accessories,44,378,2,100,16,16,16,Elegant Fashion Bags Accessories Kit
PRD18382,Watches_Gifts,56,451,3,200,16,2,11,Premium Analog Watch
PRD18383,Furniture_Decor,47,477,3,50,16,3,11,Eco Floor Lamp
PRD18384,Cool_Stuff,54,696,3,650,20,20,21,Modern Mini Gadget
PRD18385,Auto,56,814,1,575,29,5,24,Heavy-Duty Car Phone Holder
PRD18386,Bed_Bath_Table,54,289,1,3900,36,10,35,Modern Pillow Cover Set
PRD18387,Consoles_Games,33,379,1,389,20,16,16,Sturdy Consoles Games Unit
PRD18388,Garden_Tools,57,931,3,575,16,13,14,Ergonomic Garden Shovel
PRD18389,Kitchen_Dining_Laundry_Garden_Furniture,57,1125,5,8200,65,10,50,Eco Kitchen Dining Laundry Garden Furniture
PRD18390,Bed_Bath_Table,44,470,1,2560,16,2,11,Eco Pillow Cover Set
PRD18391,Drinks,53,1007,1,1867,25,31,21,Deluxe Drinks Pack
PRD18392,Pet_Shop,55,1338,1,1150,22,25,22,Premium Pet Shampoo
PRD18393,Furniture_Living_Room,39,180,1,8400,74,5,46,Modern Furniture Living Room Pack
PRD18394,Fashion_Bags_Accessories,59,131,5,250,16,2,20,Fresh Fashion Bags Accessories
PRD18395,Health_Beauty,52,1059,5,300,16,9,11,Lightweight Face Cream
PRD18396,Cool_Stuff,50,629,1,1050,37,22,26,Wireless Mini Gadget
PRD18397,Sports_Leisure,32,222,2,2150,60,15,15,Compact Hiking Backpack
PRD18398,Small_Appliances,48,1193,4,1800,46,15,13,Elegant Toaster
PRD18399,Perfumery,30,138,1,150,20,5,20,Elegant Aroma Mist
PRD18400,Auto,59,1139,3,19200,34,86,40,Advanced Tyre Inflator
PRD18401,Bed_Bath_Table,52,720,1,7550,21,47,41,Elegant Comforter
PRD18402,Health_Beauty,58,311,1,500,20,16,19,Essential Face Wash
PRD18403,Air_Conditioning,40,929,1,9300,38,36,35,Modern Air Conditioning
PRD18404,Bed_Bath_Table,46,519,1,300,40,15,35,Wireless Bath Towel
PRD18405,Furniture_Decor,63,732,1,1450,32,12,30,Ergonomic Wall Decor Light
PRD18406,Housewares,40,301,2,3800,39,6,30,Compact Dinner Plate Set
PRD18407,Watches_Gifts,57,627,1,300,16,11,11,Deluxe Desk Clock
PRD18408,Watches_Gifts,36,442,1,750,18,10,13,Portable Desk Clock
PRD18409,Housewares,59,1643,1,400,17,14,13,Compact Dinner Plate Set
PRD18410,Bed_Bath_Table,51,423,1,14200,16,10,16,Ultra Bedsheet Set
PRD18411,Sports_Leisure,21,310,1,150,25,30,20,Advanced Skipping Rope
PRD18412,Furniture_Decor,49,202,3,1050,25,23,25,Smart Storage Cabinet
PRD18413,Housewares,50,246,3,1950,16,105,14,Pro Mixing Bowl
PRD18414,Baby,52,233,1,6950,41,40,40,Heavy-Duty Cotton Bib Set
PRD18415,Baby,55,728,4,2300,24,26,36,Pro Swaddle Wrap
PRD18416,Perfumery,30,138,1,100,22,7,16,Portable Fragrance Spray
PRD18417,Furniture_Living_Room,58,1534,5,30000,50,60,65,Modern Furniture Living Room
PRD18418,Furniture_Decor,39,578,2,3450,38,28,28,Premium Side Table
PRD18419,Health_Beauty,50,784,1,1000,30,15,30,Premium Hair Serum
PRD18420,Perfumery,51,395,2,425,18,12,15,Deluxe Aroma Mist
PRD18421,Auto,55,832,6,2000,30,25,30,Advanced Car Phone Holder
PRD18422,Perfumery,44,261,1,350,16,17,12,Eco Fragrance Spray
PRD18423,Stationery,32,137,1,250,23,11,13,Pro Stationery Item
PRD18424,Stationery,55,332,5,400,26,16,21,Soft Stationery Item
PRD18425,Computers_Accessories,45,267,1,167,16,12,13,Elegant Laptop Stand
PRD18426,Health_Beauty,58,826,3,1250,28,6,28,Lightweight Vitamin Supplement
PRD18427,Cool_Stuff,53,989,4,100,16,7,11,Premium Novelty Mug
PRD18428,Computers_Accessories,58,238,2,350,16,8,11,Modern Keyboard
PRD18429,Fashion_Bags_Accessories,10,143,2,400,20,20,20,Essential Fashion Bags Accessories
PRD18430,Books_General_Interest,42,555,2,900,23,3,16,Portable Books General Interest
PRD18431,Housewares,51,565,1,800,30,40,30,Smart Kitchen Organizer
PRD18432,Construction_Tools_Construction,56,636,1,600,16,12,16,Portable Construction Tools Construction
PRD18433,Furniture_Decor,47,1094,1,6833,52,52,17,Compact Bookshelf
PRD18434,Bed_Bath_Table,54,797,1,800,16,10,16,Soft Pillow Cover Set
PRD18435,Watches_Gifts,47,903,1,350,16,13,14,Portable Desk Clock
PRD18436,Stationery,31,56,1,500,16,16,16,Portable Stationery Bundle
PRD18437,Watches_Gifts,33,623,1,425,19,13,16,Deluxe Watch Strap
PRD18438,Watches_Gifts,53,578,3,336,16,13,11,Wireless Digital Watch
PRD18439,Fashion_Bags_Accessories,45,135,3,200,16,2,11,Fresh Fashion Bags Accessories Item
PRD18440,Health_Beauty,44,664,1,750,27,9,18,Ultra Hair Serum
PRD18441,Bed_Bath_Table,58,363,1,700,43,8,33,Advanced Pillow Cover Set
PRD18442,Bed_Bath_Table,54,208,1,550,16,10,16,Premium Table Runner
PRD18443,Toys,55,889,3,2800,48,27,18,Ergonomic Action Figure
PRD18444,Bed_Bath_Table,60,236,1,2600,34,7,32,Ergonomic Comforter
PRD18445,Furniture_Decor,55,125,1,1000,40,7,34,Advanced Wall Decor Light
PRD18446,Auto,60,558,6,300,17,4,12,Fresh Tyre Inflator
PRD18447,Electronics,57,1168,1,550,19,12,16,Fresh Action Camera
PRD18448,Cool_Stuff,52,323,2,1285,30,20,26,Soft Smart Keychain
PRD18449,Perfumery,56,681,1,400,22,16,16,Classic Scent Set
PRD18450,Electronics,56,280,1,200,25,7,16,Pro Power Bank
PRD18451,Bed_Bath_Table,53,403,1,1050,16,10,16,Soft Bedsheet Set
PRD18452,Baby,39,1778,4,380,18,26,18,Modern Cotton Bib Set
PRD18453,Construction_Tools_Construction,57,819,1,750,18,30,11,Compact Construction Tools Construction Set
PRD18454,Computers_Accessories,55,340,1,217,16,16,11,Ergonomic Laptop Stand
PRD18455,Watches_Gifts,60,595,1,700,16,27,17,Elegant Analog Watch
PRD18456,Furniture_Decor,54,198,5,1350,30,25,25,Smart Side Table
PRD18457,Bed_Bath_Table,55,610,3,16500,70,30,70,Ultra Bedsheet Set
PRD18458,Home_Construction,59,925,2,775,28,33,20,Heavy-Duty Home Construction Pack
PRD18459,Bed_Bath_Table,60,870,1,19200,58,40,50,Premium Table Runner
PRD18460,Office_Furniture,58,1104,1,10050,100,45,20,Essential Monitor Riser
PRD18461,Perfumery,59,685,1,450,16,17,16,Eco Aroma Mist
PRD18462,Computers_Accessories,59,859,3,800,33,11,14,Deluxe Webcam
PRD18463,Housewares,55,147,1,1500,66,6,39,Pro Dinner Plate Set
PRD18464,Computers_Accessories,44,609,1,1300,16,16,40,Smart Wireless Mouse
PRD18465,Health_Beauty,54,1207,4,2050,18,8,20,Ultra Vitamin Supplement
PRD18466,Cool_Stuff,22,414,2,1735,39,23,25,Compact Mini Gadget
PRD18467,Fashion_Bags_Accessories,47,366,4,150,16,5,20,Eco Fashion Bags Accessories Kit
PRD18468,Furniture_Decor,27,117,3,300,17,9,11,Ergonomic Floor Lamp
PRD18469,Computers_Accessories,36,135,2,85,15,10,15,Premium USB Hub
PRD18470,Computers_Accessories,48,1329,3,533,25,3,12,Ergonomic Keyboard
PRD18471,Computers_Accessories,34,1545,2,6250,15,15,20,Eco Keyboard
PRD18472,Furniture_Decor,57,2052,3,600,68,8,13,Advanced Wall Decor Light
PRD18473,Cool_Stuff,36,1512,1,2000,28,36,27,Fresh Mini Gadget
PRD18474,Musical_Instruments,30,599,2,350,17,7,11,Smart Ukulele
PRD18475,Home_Construction,56,906,5,9950,52,22,52,Deluxe Home Construction Unit
PRD18476,Fashion_Shoes,57,404,4,1400,22,12,33,Classic Sandals
PRD18477,Furniture_Decor,58,1840,2,1150,69,11,11,Elegant Side Table
PRD18478,Telephony,63,265,6,200,19,5,11,Sturdy Telephony Bundle
PRD18479,Perfumery,48,450,1,400,19,19,16,Deluxe Fragrance Spray
PRD18480,Watches_Gifts,56,475,4,2000,42,10,37,Ultra Analog Watch
PRD18481,Construction_Tools_Safety,55,1012,1,1080,24,27,20,Premium Tool Kit
PRD18482,Auto,60,260,3,100,24,2,17,Wireless Car Phone Holder
PRD18483,Telephony,50,2641,8,260,19,7,13,Modern Telephony Kit
PRD18484,Sports_Leisure,35,1660,1,200,16,16,16,Portable Cricket Kit
PRD18485,Market_Place,63,420,3,250,16,4,12,Premium Market Place Bundle
PRD18486,Bed_Bath_Table,34,2770,1,600,16,22,11,Soft Pillow Cover Set
PRD18487,Luggage_Accessories,24,513,5,9800,42,70,25,Fresh Trolley Bag
PRD18488,Housewares,37,465,2,300,19,12,12,Sturdy Glass Storage Jar
PRD18489,Electronics,29,247,1,490,18,11,13,Pro Power Bank
PRD18490,Fashion_Bags_Accessories,43,89,2,100,20,20,20,Lightweight Fashion Bags Accessories
PRD18491,Fashion_Bags_Accessories,57,66,1,250,16,2,20,Eco Fashion Bags Accessories Piece
PRD18492,Cool_Stuff,42,559,1,2225,30,33,28,Essential Novelty Mug
PRD18493,Sports_Leisure,47,1198,4,400,20,34,44,Modern Skipping Rope
PRD18494,Watches_Gifts,59,470,1,140,17,9,11,Eco Digital Watch
PRD18495,Bed_Bath_Table,57,184,1,1200,44,2,35,Pro Table Runner
PRD18496,Sports_Leisure,42,1203,4,250,20,34,44,Eco Cricket Kit
PRD18497,Electronics,59,242,1,150,24,9,18,Ultra Power Bank
PRD18498,Housewares,51,700,1,600,23,23,20,Essential Mixing Bowl
PRD18499,Pet_Shop,59,768,3,400,35,22,28,Premium Cat Scratcher
PRD18500,Toys,47,946,1,753,26,14,17,Classic Action Figure
PRD18501,Bed_Bath_Table,47,729,1,3050,20,30,30,Classic Bath Towel
PRD18502,Baby,57,537,2,13450,60,32,42,Lightweight Cotton Bib Set
PRD18503,Stationery,36,406,1,150,16,6,11,Pro Stationery Piece
PRD18504,Cool_Stuff,60,2067,1,200,16,16,16,Ergonomic Mini Gadget
PRD18505,Bed_Bath_Table,44,701,2,1000,50,12,12,Advanced Bath Towel
PRD18506,Auto,41,2716,1,26000,60,60,17,Lightweight Car Phone Holder
PRD18507,Fashion_Male_Clothing,33,315,2,400,16,5,16,Sturdy Fashion Male Clothing
PRD18508,Musical_Instruments,57,937,3,650,70,12,25,Lightweight Drum Practice Pad
PRD18509,Watches_Gifts,55,280,1,700,23,15,19,Pro Digital Watch
PRD18510,Stationery,56,666,5,1000,20,15,31,Ergonomic Stationery Set
PRD18511,Construction_Tools_Construction,30,1663,1,21400,33,36,33,Sturdy Construction Tools Construction
PRD18512,Fashion_Bags_Accessories,29,101,1,200,16,3,15,Pro Fashion Bags Accessories
PRD18513,Office_Furniture,45,2149,1,16800,58,28,58,Portable Monitor Riser
PRD18514,Telephony,59,466,3,400,17,5,12,Lightweight Telephony Item
PRD18515,Perfumery,47,416,1,90,16,9,18,Ultra Fragrance Spray
PRD18516,Toys,46,793,1,2394,31,17,24,Pro Doll Set
PRD18517,Health_Beauty,39,666,1,825,18,9,12,Portable Hair Serum
PRD18518,Cool_Stuff,59,1657,4,942,29,26,13,Ultra Novelty Mug
PRD18519,Fashion_Shoes,41,192,6,300,29,7,16,Wireless Casual Sneakers
PRD18520,Watches_Gifts,55,485,2,350,16,2,11,Compact Digital Watch
PRD18521,Baby,51,545,1,172,19,7,13,Advanced Cotton Bib Set
PRD18522,Toys,51,1223,1,250,17,15,12,Heavy-Duty Building Blocks
PRD18523,Auto,56,215,1,200,16,8,11,Ergonomic Car Phone Holder
PRD18524,Furniture_Decor,49,829,1,600,20,35,20,Fresh Storage Cabinet
PRD18525,Toys,45,548,1,500,23,10,17,Pro Action Figure
PRD18526,Sports_Leisure,29,456,2,1300,29,23,23,Modern Yoga Mat
PRD18527,Computers_Accessories,31,1078,2,200,39,2,30,Wireless Laptop Stand
PRD18528,Bed_Bath_Table,59,405,1,1650,36,14,42,Elegant Bath Towel
PRD18529,Kitchen_Dining_Laundry_Garden_Furniture,36,1338,2,12800,33,33,65,Pro Kitchen Dining Laundry Garden Furniture Kit
PRD18530,Baby,49,560,1,400,20,10,17,Ultra Cotton Bib Set
PRD18531,Sports_Leisure,48,888,1,200,16,6,12,Advanced Cricket Kit
PRD18532,Cool_Stuff,31,1194,3,10225,19,11,11,Compact Novelty Mug
PRD18533,Fashion_Bags_Accessories,41,815,1,100,16,5,16,Compact Fashion Bags Accessories
PRD18534,Housewares,63,457,5,4750,61,12,38,Ergonomic Kitchen Organizer
PRD18535,Bed_Bath_Table,47,162,3,2800,35,12,30,Smart Pillow Cover Set
PRD18536,Stationery,50,226,2,6050,60,20,17,Smart Stationery Item
PRD18537,Furniture_Decor,32,206,1,750,33,8,25,Heavy-Duty Storage Cabinet
PRD18538,Home_Appliances,56,155,1,300,27,12,17,Compact Electric Kettle
PRD18539,Health_Beauty,28,662,1,1250,16,12,12,Ultra Vitamin Supplement
PRD18540,Cool_Stuff,54,1675,1,1000,22,12,24,Ergonomic Flip Clock
PRD18541,Pet_Shop,32,440,1,1250,69,3,45,Portable Pet Food Bowl
PRD18542,Pet_Shop,53,1687,2,8750,50,8,45,Sturdy Harness
PRD18543,Housewares,49,556,3,5150,20,30,30,Soft Kitchen Organizer
PRD18544,Sports_Leisure,35,130,4,600,25,25,25,Wireless Hiking Backpack
PRD18545,Garden_Tools,60,192,3,50,69,5,30,Lightweight Plant Pot
PRD18546,Furniture_Decor,63,395,1,1100,45,15,35,Lightweight Floor Lamp
PRD18547,Housewares,55,1899,1,700,17,9,17,Eco Mixing Bowl
PRD18548,Housewares,42,337,4,700,20,15,20,Sturdy Glass Storage Jar
PRD18549,Sports_Leisure,28,808,1,3200,25,11,11,Advanced Tennis Racket
PRD18550,Auto,43,904,1,600,18,5,12,Smart Car Phone Holder
PRD18551,Housewares,56,1127,2,800,40,15,25,Fresh Cutlery Set
PRD18552,Furniture_Living_Room,36,851,1,6850,61,11,46,Lightweight Furniture Living Room
PRD18553,Construction_Tools_Lights,56,1082,6,200,16,16,16,Portable Construction Tools Lights
PRD18554,Watches_Gifts,52,555,1,450,18,12,13,Pro Gift Set
PRD18555,Housewares,46,647,1,550,30,10,25,Elegant Glass Storage Jar
PRD18556,Housewares,20,90,1,150,25,24,25,Classic Mixing Bowl
PRD18557,Health_Beauty,39,611,4,200,20,10,15,Heavy-Duty Body Lotion
PRD18558,Stationery,60,688,3,800,23,7,16,Portable Stationery Kit
PRD18559,Cool_Stuff,42,158,1,325,19,2,19,Compact Smart Keychain
PRD18560,Agro_Industry_And_Commerce,59,545,6,10200,48,73,27,Ergonomic Agro Industry And Commerce Kit
PRD18561,Home_Appliances,56,349,1,150,16,8,16,Classic Air Purifier
PRD18562,Telephony,47,1455,2,100,18,6,11,Sturdy Telephony Unit
PRD18563,Furniture_Decor,49,1155,1,9617,55,55,19,Ergonomic Wall Decor Light
PRD18564,Auto,59,1446,4,300,20,20,20,Pro Seat Cover Set
PRD18565,Bed_Bath_Table,59,123,2,400,50,8,34,Deluxe Bedsheet Set
PRD18566,Sports_Leisure,38,166,1,900,20,20,15,Portable Tennis Racket
PRD18567,Health_Beauty,47,174,2,100,20,15,15,Premium Body Lotion
PRD18568,Stationery,53,316,2,1350,38,30,28,Classic Stationery Bundle
PRD18569,Auto,60,324,1,100,16,3,11,Smart Car Phone Holder
PRD18570,Housewares,60,446,5,11550,45,28,45,Ultra Mixing Bowl
PRD18571,Auto,59,459,2,1650,17,7,12,Soft Car Phone Holder
PRD18572,Fashion_Underwear_Beach,63,469,3,375,19,9,27,Compact Fashion Underwear Beach Edition
PRD18573,Furniture_Decor,60,2043,5,3000,69,11,11,Premium Storage Cabinet
PRD18574,Auto,60,1798,1,500,16,20,20,Pro Bike Helmet
PRD18575,Health_Beauty,51,745,4,1087,29,29,22,Portable Vitamin Supplement
PRD18576,Furniture_Decor,40,1438,3,150,35,2,25,Elegant Side Table
PRD18577,Furniture_Decor,55,291,6,300,24,4,12,Essential Side Table
PRD18578,Health_Beauty,44,1161,1,900,16,25,13,Compact Body Lotion
PRD18579,Stationery,51,1506,2,1100,24,4,24,Advanced Stationery Unit
PRD18580,Perfumery,60,562,2,500,16,22,11,Eco Aroma Mist
PRD18581,Computers_Accessories,49,1588,4,800,17,10,23,Fresh Keyboard
PRD18582,Pet_Shop,60,739,1,1300,25,25,35,Classic Harness
PRD18583,Auto,53,1311,3,400,16,7,11,Heavy-Duty Dashboard Cleaner
PRD18584,Health_Beauty,52,1219,1,950,20,10,40,Soft Body Lotion
PRD18585,Watches_Gifts,39,361,2,400,21,14,14,Wireless Desk Clock
PRD18586,Auto,56,700,1,50,32,2,24,Deluxe Car Phone Holder
PRD18587,Furniture_Decor,49,833,1,2900,40,8,40,Soft Wall Decor Light
PRD18588,Housewares,43,352,1,2700,30,20,30,Ergonomic Kitchen Organizer
PRD18589,Bed_Bath_Table,53,641,3,1150,16,10,16,Portable Pillow Cover Set
PRD18590,Sports_Leisure,56,1464,1,100,16,16,16,Elegant Cricket Kit
PRD18591,Stationery,48,484,2,1050,21,15,15,Compact Stationery Item
PRD18592,Telephony,60,818,6,300,17,4,12,Sturdy Telephony Set
PRD18593,Garden_Tools,63,732,5,6950,50,16,30,Pro Garden Hose
PRD18594,Furniture_Decor,60,2050,2,1100,69,11,11,Eco Floor Lamp
PRD18595,Auto,56,916,1,1675,35,8,23,Lightweight Seat Cover Set
PRD18596,Garden_Tools,27,961,4,1042,20,24,20,Lightweight Plant Pot
PRD18597,Housewares,46,79,3,300,21,10,18,Fresh Glass Storage Jar
PRD18598,Housewares,32,507,1,800,38,20,16,Soft Mixing Bowl
PRD18599,Food,33,2787,1,150,16,9,11,Smart Food Unit
PRD18600,Watches_Gifts,43,281,2,550,18,13,16,Ergonomic Watch Strap
PRD18601,Auto,57,228,1,9650,55,35,30,Soft Dashboard Cleaner
PRD18602,Market_Place,57,386,1,375,16,13,15,Compact Market Place Pack
PRD18603,Watches_Gifts,40,1219,1,500,17,17,17,Classic Analog Watch
PRD18604,Stationery,50,166,1,200,26,14,14,Wireless Stationery Bundle
PRD18605,Bed_Bath_Table,42,314,2,1200,37,23,35,Wireless Pillow Cover Set
PRD18606,Health_Beauty,58,540,1,300,20,10,15,Ergonomic Vitamin Supplement
PRD18607,Sports_Leisure,59,1086,5,650,18,10,14,Fresh Tennis Racket
PRD18608,Sports_Leisure,58,1622,1,2200,31,6,42,Portable Tennis Racket
PRD18609,Signaling_And_Security,57,629,4,408,23,4,20,Ultra Signaling And Security Kit
PRD18610,Baby,51,1158,1,1500,42,7,31,Smart Cotton Bib Set
PRD18611,Toys,50,1492,5,6000,54,31,31,Smart Race Car Set
PRD18612,Sports_Leisure,36,512,4,1400,27,12,49,Elegant Skipping Rope
PRD18613,Furniture_Decor,58,229,1,800,42,2,32,Ultra Bookshelf
PRD18614,Industry_Commerce_And_Business,57,1058,1,2100,35,20,35,Pro Cash Drawer
PRD18615,Telephony,58,1215,2,662,21,13,27,Premium Telephony Item
PRD18616,Perfumery,39,340,1,267,17,14,14,Eco Aroma Mist
PRD18617,Furniture_Decor,59,1972,2,1450,69,11,11,Portable Floor Lamp
PRD18618,Furniture_Decor,31,449,4,4350,27,17,46,Deluxe Bookshelf
PRD18619,Health_Beauty,36,1129,1,473,22,18,21,Deluxe Body Lotion
PRD18620,Perfumery,37,169,1,150,24,13,17,Fresh Eau De Parfum
PRD18621,Books_General_Interest,31,1037,1,550,24,3,18,Portable Books General Interest
PRD18622,Sports_Leisure,31,615,4,200,20,20,20,Compact Tennis Racket
PRD18623,Pet_Shop,47,835,1,167,25,8,13,Essential Harness
PRD18624,Bed_Bath_Table,59,140,1,1350,36,8,29,Compact Table Runner
PRD18625,Watches_Gifts,59,672,2,2000,16,2,11,Modern Analog Watch
PRD18626,Housewares,51,84,3,200,30,5,30,Soft Glass Storage Jar
PRD18627,Stationery,51,222,1,5550,30,45,30,Eco Stationery Unit
PRD18628,Telephony,37,248,3,100,19,4,11,Heavy-Duty Telephony Edition
PRD18629,Sports_Leisure,52,637,1,300,22,15,22,Advanced Hiking Backpack
PRD18630,Bed_Bath_Table,59,392,1,1100,25,20,20,Compact Table Runner
PRD18631,Auto,40,1021,3,29600,56,15,36,Deluxe Dashboard Cleaner
PRD18632,Garden_Tools,64,1146,1,345,19,16,23,Elegant Plant Pot
PRD18633,Telephony,41,1662,1,300,18,11,15,Deluxe Telephony Accessory
PRD18634,Food_Drink,49,3587,7,3400,30,15,26,Ergonomic Food Drink Pack
PRD18635,Electronics,47,959,1,550,17,17,17,Deluxe Bluetooth Speaker
PRD18636,Bed_Bath_Table,46,710,1,504,22,11,21,Smart Comforter
PRD18637,Toys,51,585,3,567,22,14,23,Classic Action Figure
PRD18638,Watches_Gifts,58,3145,3,1900,49,10,28,Lightweight Desk Clock
PRD18639,Computers_Accessories,60,572,1,315,19,12,16,Essential USB Hub
PRD18640,Housewares,38,725,1,17900,42,58,33,Lightweight Dinner Plate Set
PRD18641,Furniture_Living_Room,54,525,1,4700,20,4,60,Portable Furniture Living Room Set
PRD18642,Sports_Leisure,45,795,2,400,16,10,11,Pro Cricket Kit
PRD18643,Books_General_Interest,52,196,8,1100,16,25,11,Essential Books General Interest
PRD18644,Auto,41,91,1,30000,50,50,50,Lightweight Dashboard Cleaner
PRD18645,Sports_Leisure,57,1658,1,500,20,20,20,Eco Skipping Rope
PRD18646,Costruction_Tools_Tools,54,1648,3,550,18,10,11,Modern Costruction Tools Tools
PRD18647,Bed_Bath_Table,62,665,1,2400,42,11,36,Soft Bath Towel
PRD18648,Baby,46,446,1,100,42,25,15,Smart Cotton Bib Set
PRD18649,Furniture_Decor,62,1699,1,700,60,11,11,Pro Storage Cabinet
PRD18650,Cool_Stuff,60,1265,3,100,17,6,20,Classic Novelty Mug
PRD18651,Small_Appliances,31,465,2,7650,40,25,40,Compact Juicer
PRD18652,Computers_Accessories,57,1638,3,4663,32,17,12,Lightweight Laptop Stand
PRD18653,Health_Beauty,46,803,1,200,22,3,15,Premium Body Lotion
PRD18654,Watches_Gifts,47,1302,2,400,16,11,12,Eco Digital Watch
PRD18655,Construction_Tools_Safety,55,1204,1,6867,41,18,41,Ergonomic Drill Bit Set
PRD18656,Sports_Leisure,43,385,2,325,21,18,18,Essential Yoga Mat
PRD18657,Fashion_Bags_Accessories,48,364,3,11800,16,9,11,Compact Fashion Bags Accessories
PRD18658,Stationery,56,1247,5,1100,28,13,25,Fresh Stationery Set
PRD18659,Home_Appliances,60,262,1,1400,65,8,38,Lightweight Electric Kettle
PRD18660,Baby,56,1476,4,1150,42,25,15,Classic Baby Blanket
PRD18661,Fashion_Bags_Accessories,37,446,5,1025,51,42,12,Deluxe Fashion Bags Accessories
PRD18662,Computers_Accessories,57,1225,1,775,30,13,15,Compact USB Hub
